id,from_id,date
3511,12599049,04.02.2020
3512,21205528,04.02.2020
3513,485328278,04.02.2020
3514,171797458,04.02.2020
3590,134759185,07.02.2020
3497,42925827,04.02.2020
3498,276370433,04.02.2020
3502,312357168,04.02.2020
3515,188223182,04.02.2020
3518,281986614,04.02.2020
3540,538872947,05.02.2020
3541,559701132,05.02.2020
3484,3405008,04.02.2020
3486,1674846,04.02.2020
3500,215942305,04.02.2020
3503,237487840,04.02.2020
3479,239221,03.02.2020
3480,104953362,03.02.2020
3640,487774386,09.02.2020
3471,276370433,03.02.2020
3472,484002030,03.02.2020
3482,489569031,03.02.2020
3527,62744031,05.02.2020
3464,330573732,02.02.2020
3465,2055960,02.02.2020
3455,15420949,02.02.2020
3469,12599049,02.02.2020
3453,112123934,02.02.2020
3434,322252229,01.02.2020
3436,12599049,01.02.2020
3452,25321228,02.02.2020
3519,11460966,04.02.2020
3430,181164299,01.02.2020
3425,225318159,31.01.2020
3428,397291237,01.02.2020
3445,79141173,01.02.2020
3451,168856595,01.02.2020
3418,27308244,30.01.2020
3440,24611717,01.02.2020
3413,5396765,30.01.2020
3415,12599049,30.01.2020
3419,188223182,30.01.2020
3633,146080451,08.02.2020
3391,340274456,29.01.2020
3392,559701132,29.01.2020
3394,243578383,29.01.2020
3395,12523634,29.01.2020
3398,419383303,29.01.2020
3424,232200201,31.01.2020
3448,555084771,01.02.2020
3516,188223182,04.02.2020
3370,112123934,29.01.2020
3372,112123934,29.01.2020
3373,112123934,29.01.2020
3374,112123934,29.01.2020
3375,112123934,29.01.2020
3412,-83088252,30.01.2020
3361,74029482,28.01.2020
3351,265029235,28.01.2020
3344,234589088,27.01.2020
3362,20341633,28.01.2020
3331,29030034,27.01.2020
3332,12599049,27.01.2020
3333,162054850,27.01.2020
3692,243578383,12.02.2020
3316,36113426,26.01.2020
3319,403009540,26.01.2020
3342,155207640,27.01.2020
3310,250911,25.01.2020
3302,270242923,25.01.2020
3303,11589641,25.01.2020
3298,318474530,25.01.2020
3299,250285973,25.01.2020
3292,83618008,24.01.2020
3296,232423594,24.01.2020
3285,17001690,24.01.2020
3286,190790153,24.01.2020
3293,238024307,24.01.2020
3323,578790844,26.01.2020
3340,515793080,27.01.2020
3416,580845279,30.01.2020
3417,580845279,30.01.2020
3442,393652280,01.02.2020
3446,567545540,01.02.2020
3280,264498014,23.01.2020
3261,105111448,22.01.2020
3262,377864107,22.01.2020
3263,157428542,22.01.2020
3264,143220921,22.01.2020
3265,318474530,22.01.2020
3266,75518477,22.01.2020
3268,330573732,22.01.2020
3270,322252229,22.01.2020
3277,112123934,23.01.2020
3295,451903689,24.01.2020
3517,49333921,04.02.2020
8003,4010754,23.10.2020
3228,215453162,21.01.2020
3229,27581728,21.01.2020
3230,470950679,21.01.2020
3231,460608576,21.01.2020
3232,9412697,21.01.2020
3233,36957554,21.01.2020
3236,264498014,21.01.2020
3240,261436557,21.01.2020
3253,171280435,21.01.2020
3259,520763238,22.01.2020
3267,161568821,22.01.2020
3224,403009540,20.01.2020
3210,36957554,19.01.2020
3212,155207640,19.01.2020
3206,356579242,19.01.2020
3204,62744031,18.01.2020
3187,318474530,18.01.2020
3188,83618008,18.01.2020
3176,12140378,17.01.2020
3179,3001453,17.01.2020
3182,516723579,17.01.2020
3183,215381943,17.01.2020
3168,8608037,16.01.2020
3170,134613349,16.01.2020
3171,12140378,16.01.2020
3144,392677447,15.01.2020
3145,183992792,15.01.2020
3152,261436557,15.01.2020
3154,183243976,15.01.2020
3158,37423871,15.01.2020
3162,188223182,15.01.2020
3163,51310031,15.01.2020
3165,186891258,16.01.2020
3166,215451923,16.01.2020
3184,108128728,18.01.2020
3289,102988680,24.01.2020
3139,697477,15.01.2020
3101,112123934,13.01.2020
3108,188773348,13.01.2020
3131,38167243,14.01.2020
3132,212178100,14.01.2020
3090,105291491,13.01.2020
3092,145903283,13.01.2020
3098,5352957,13.01.2020
3112,163846733,13.01.2020
3121,318474530,13.01.2020
3070,403009540,11.01.2020
3078,273231748,11.01.2020
3053,74029482,11.01.2020
3054,74029482,11.01.2020
3055,12176969,11.01.2020
3056,529816,11.01.2020
3059,314212556,11.01.2020
3067,234589088,11.01.2020
3077,1569721,11.01.2020
3080,45367181,11.01.2020
3047,276370433,10.01.2020
3051,264498014,10.01.2020
3081,24611717,12.01.2020
3042,25321228,10.01.2020
3043,270369719,10.01.2020
3083,146922608,12.01.2020
3022,1730856,09.01.2020
3023,276370433,09.01.2020
3024,230290772,09.01.2020
3026,276370433,09.01.2020
3037,9855730,09.01.2020
3015,164163328,08.01.2020
3013,255983286,08.01.2020
3018,12599049,08.01.2020
3001,195088197,07.01.2020
3002,273763678,07.01.2020
3003,195088197,07.01.2020
2985,56006951,07.01.2020
2986,39371033,07.01.2020
2987,318474530,07.01.2020
2989,12599049,07.01.2020
2995,6845531,07.01.2020
2996,122802232,07.01.2020
2997,89569714,07.01.2020
3017,562034221,08.01.2020
3138,187425342,15.01.2020
2981,560667001,06.01.2020
3036,54963118,09.01.2020
2968,270369719,05.01.2020
2982,40928941,06.01.2020
2959,63201597,04.01.2020
2983,679570,07.01.2020
2955,261152442,03.01.2020
2960,238024307,04.01.2020
2962,238024307,04.01.2020
2963,238024307,04.01.2020
2935,143868161,31.12.2019
2937,311871689,31.12.2019
2939,261155631,01.01.2020
2941,168487181,01.01.2020
2944,575912957,01.01.2020
3156,532687120,15.01.2020
2942,322252229,01.01.2020
2931,44966468,30.12.2019
2914,168487181,29.12.2019
2915,168487181,29.12.2019
2916,118772243,29.12.2019
2920,114685069,29.12.2019
2923,761853,29.12.2019
2909,450829055,29.12.2019
2910,26013928,29.12.2019
2912,181019684,29.12.2019
2924,562034221,29.12.2019
2925,437707019,29.12.2019
2897,250911,28.12.2019
2898,408416961,28.12.2019
2902,560667001,28.12.2019
2911,160483850,29.12.2019
2918,320040755,29.12.2019
2875,271686276,27.12.2019
2893,799604,27.12.2019
2867,7722928,27.12.2019
2868,12599049,27.12.2019
2869,10524922,27.12.2019
2851,342331265,26.12.2019
2864,23276764,26.12.2019
2892,57498705,27.12.2019
2837,295137476,26.12.2019
2838,44822628,26.12.2019
2839,553505372,26.12.2019
2842,155207640,26.12.2019
2835,170837956,26.12.2019
2820,560667001,25.12.2019
2821,318474530,25.12.2019
2824,12140378,25.12.2019
2826,422458,25.12.2019
2832,171797458,25.12.2019
2809,559701132,25.12.2019
2810,99649736,25.12.2019
2811,187672730,25.12.2019
2813,20924660,25.12.2019
2806,559701132,24.12.2019
2793,112123934,24.12.2019
2794,250911,24.12.2019
2798,325410347,24.12.2019
2805,124483787,24.12.2019
2787,271422873,24.12.2019
2788,166320604,24.12.2019
2790,63201597,24.12.2019
2776,431216730,23.12.2019
2777,154522988,23.12.2019
2812,556603695,25.12.2019
2754,270369719,21.12.2019
2755,63201597,21.12.2019
2758,318474530,21.12.2019
2766,330359676,21.12.2019
2748,572983172,20.12.2019
2733,261436557,19.12.2019
2718,151175223,19.12.2019
2722,231680020,19.12.2019
2739,118161509,19.12.2019
2744,270874250,20.12.2019
2697,58272810,19.12.2019
2708,17001690,19.12.2019
2709,270369719,19.12.2019
2735,384386930,19.12.2019
2736,384386930,19.12.2019
2692,99649736,18.12.2019
2756,478005910,21.12.2019
2691,24256104,18.12.2019
2665,271216966,18.12.2019
2668,171797458,18.12.2019
2659,63201597,17.12.2019
2667,239221,18.12.2019
2784,18773726,23.12.2019
2642,1674846,17.12.2019
2643,59760116,17.12.2019
2647,1730856,17.12.2019
2654,44966468,17.12.2019
2666,261436557,18.12.2019
2633,185985378,17.12.2019
2617,224094366,16.12.2019
2618,2844897,16.12.2019
2785,205926713,24.12.2019
2609,444860373,15.12.2019
2615,157100427,15.12.2019
2693,572983172,18.12.2019
2605,270369719,15.12.2019
2607,318474530,15.12.2019
2598,26890954,15.12.2019
2599,522020267,15.12.2019
2672,47811061,18.12.2019
2570,2844897,13.12.2019
2572,166674119,13.12.2019
2596,5772403,14.12.2019
2565,318474530,13.12.2019
2566,318474530,13.12.2019
2560,560667001,13.12.2019
2555,2844897,12.12.2019
2549,276370433,12.12.2019
2534,83618008,11.12.2019
2535,276370433,11.12.2019
2536,439854497,11.12.2019
2537,302687808,11.12.2019
2538,168487181,11.12.2019
2543,171797458,11.12.2019
2563,118161509,13.12.2019
2494,250911,10.12.2019
2496,12599049,10.12.2019
2485,2844897,09.12.2019
2491,265029235,09.12.2019
2492,265029235,09.12.2019
2478,436845822,09.12.2019
2514,254396376,10.12.2019
2470,250152988,09.12.2019
2472,124483787,09.12.2019
2473,3405008,09.12.2019
2475,9505740,09.12.2019
2445,318474530,07.12.2019
2446,410088052,07.12.2019
2447,25321228,07.12.2019
2448,36113426,07.12.2019
2450,99649736,07.12.2019
2454,534655310,07.12.2019
2458,195330678,07.12.2019
2462,169583018,08.12.2019
2466,69689472,08.12.2019
2516,181019684,10.12.2019
2517,181019684,10.12.2019
2425,58831087,06.12.2019
2428,326726083,06.12.2019
2433,19277590,07.12.2019
2404,310785380,05.12.2019
2407,157220010,05.12.2019
2412,169583018,05.12.2019
2413,103215504,05.12.2019
2414,260337194,05.12.2019
2415,2844897,05.12.2019
2416,252252046,05.12.2019
2401,170837956,05.12.2019
2397,83618008,04.12.2019
2419,243169223,05.12.2019
2378,319578627,03.12.2019
2379,5162498,03.12.2019
2380,99649736,03.12.2019
2381,250911,03.12.2019
2382,57498705,03.12.2019
2383,383964643,03.12.2019
2384,5810590,03.12.2019
2395,273903997,04.12.2019
2371,174654469,03.12.2019
2373,195777006,03.12.2019
2367,2844897,03.12.2019
2400,112123934,05.12.2019
2353,44966468,02.12.2019
2385,63201597,04.12.2019
2363,220092448,02.12.2019
2349,250261275,01.12.2019
2355,98858846,02.12.2019
2339,323567602,30.11.2019
2340,127067461,30.11.2019
2348,38661442,01.12.2019
2389,384386930,04.12.2019
2390,384386930,04.12.2019
2321,133016223,29.11.2019
2299,162829435,29.11.2019
2300,271978369,29.11.2019
2301,278893259,29.11.2019
2302,21205528,29.11.2019
2303,1983152,29.11.2019
2304,165386005,29.11.2019
2309,183272266,29.11.2019
2310,12599049,29.11.2019
2311,5229237,29.11.2019
2314,436845822,29.11.2019
2317,195088197,29.11.2019
2330,236908027,30.11.2019
2335,183443984,30.11.2019
2336,73606509,30.11.2019
2364,160039769,02.12.2019
2294,250998883,29.11.2019
2329,158168945,29.11.2019
2285,168487181,27.11.2019
2286,24005291,27.11.2019
2287,38362195,27.11.2019
2288,111406476,27.11.2019
2274,123285953,27.11.2019
2271,57468334,26.11.2019
2262,171797458,26.11.2019
2283,271422873,27.11.2019
2254,501702167,25.11.2019
2233,436512743,25.11.2019
2236,12176969,25.11.2019
2252,57468334,25.11.2019
2224,560667001,25.11.2019
2213,112123934,24.11.2019
2293,19279160,28.11.2019
2368,169494689,03.12.2019
2193,239895435,23.11.2019
2194,379404326,23.11.2019
2203,183243976,23.11.2019
2204,1569721,23.11.2019
2205,5352957,23.11.2019
2207,277806766,23.11.2019
2220,4214010,25.11.2019
2246,14388021,25.11.2019
2583,411214113,14.12.2019
2584,411214113,14.12.2019
2202,183272266,23.11.2019
2210,260173107,23.11.2019
2333,58352434,30.11.2019
2219,2536809,25.11.2019
2182,2844897,21.11.2019
2218,2536809,25.11.2019
2177,437707019,21.11.2019
2180,550268174,21.11.2019
2185,3056771,21.11.2019
2211,2536809,23.11.2019
2172,102988680,21.11.2019
2161,250911,19.11.2019
2150,228055691,19.11.2019
2151,446772304,19.11.2019
2105,54573539,18.11.2019
2106,143614121,18.11.2019
2107,21151194,18.11.2019
2108,12599049,18.11.2019
2112,2844897,18.11.2019
2130,403273,18.11.2019
2135,4749840,18.11.2019
2162,318474530,19.11.2019
2187,2536809,22.11.2019
2090,193438341,17.11.2019
2085,36113426,17.11.2019
2091,420989041,18.11.2019
2095,230290772,18.11.2019
2067,176557733,16.11.2019
2068,176557733,16.11.2019
2070,18406374,16.11.2019
2062,511153055,15.11.2019
2142,348543284,19.11.2019
2055,250911,15.11.2019
2056,12599049,15.11.2019
2057,511153055,15.11.2019
2058,193406213,15.11.2019
2059,69509219,15.11.2019
2061,311871689,15.11.2019
2143,348543284,19.11.2019
2174,2536809,21.11.2019
2036,1674846,14.11.2019
2018,7663726,13.11.2019
2020,257426,13.11.2019
2021,26890954,13.11.2019
2022,55584089,13.11.2019
2028,12599049,13.11.2019
2031,483771142,13.11.2019
2170,39383952,20.11.2019
2369,169494689,03.12.2019
1992,231643296,12.11.2019
1993,174750955,12.11.2019
1994,25514891,12.11.2019
1995,118767707,12.11.2019
1998,214529021,12.11.2019
2002,242156192,12.11.2019
2005,4749840,12.11.2019
2305,159482000,29.11.2019
1979,2844897,12.11.2019
1947,20218921,11.11.2019
1949,109770157,11.11.2019
1950,436512743,11.11.2019
1951,326726083,11.11.2019
1952,202188949,11.11.2019
1953,195680093,11.11.2019
1967,18260780,11.11.2019
1968,520763238,11.11.2019
1975,8490390,11.11.2019
1977,188223182,12.11.2019
1981,5598540,12.11.2019
1982,2727654,12.11.2019
1996,286439930,12.11.2019
2004,524915936,12.11.2019
1936,21151194,09.11.2019
1927,123285953,09.11.2019
1934,176331427,09.11.2019
1937,513848731,09.11.2019
1924,28601415,09.11.2019
1985,232489881,12.11.2019
1914,123285953,08.11.2019
1916,510515194,08.11.2019
1922,247387350,09.11.2019
1909,271216966,07.11.2019
1911,5396765,07.11.2019
2046,212178100,14.11.2019
1898,261152442,06.11.2019
1899,36113426,06.11.2019
1918,220903617,09.11.2019
1886,112123934,05.11.2019
1887,356579242,05.11.2019
1888,17938444,05.11.2019
1890,63201597,05.11.2019
1891,157100427,05.11.2019
1892,8490390,05.11.2019
1910,429548280,07.11.2019
1859,43852058,03.11.2019
1860,145804706,03.11.2019
1877,62744031,04.11.2019
1856,534601824,03.11.2019
1900,418158234,06.11.2019
1868,250911,03.11.2019
1851,232569004,02.11.2019
1847,225404385,01.11.2019
1848,14848130,01.11.2019
1843,158168945,01.11.2019
1828,435339583,30.10.2019
1830,311871689,30.10.2019
1837,260173107,31.10.2019
1827,1569721,30.10.2019
1832,38182909,31.10.2019
1813,567551691,29.10.2019
1810,213756838,29.10.2019
1807,93416866,29.10.2019
1761,442655513,28.10.2019
1762,1569721,28.10.2019
1763,56006951,28.10.2019
1764,403009540,28.10.2019
1765,205926713,28.10.2019
1766,261436557,28.10.2019
1767,201074791,28.10.2019
1768,5352957,28.10.2019
1769,226931037,28.10.2019
1788,73420973,29.10.2019
2145,348543284,19.11.2019
1748,276370433,28.10.2019
1739,534601824,27.10.2019
1741,23127747,27.10.2019
1734,12176969,27.10.2019
1735,12599049,27.10.2019
1736,257280772,27.10.2019
1743,247387350,28.10.2019
1730,121823872,26.10.2019
1731,1730856,26.10.2019
1732,246820612,26.10.2019
1710,408843472,25.10.2019
1714,251518127,25.10.2019
1715,311871689,25.10.2019
1721,264498014,25.10.2019
1722,226931037,25.10.2019
1687,54963118,25.10.2019
1688,250911,25.10.2019
1696,697477,25.10.2019
1728,8256236,26.10.2019
1679,214499304,25.10.2019
1680,166320604,25.10.2019
1672,799604,24.10.2019
1682,118161509,25.10.2019
1790,260173107,29.10.2019
1664,255983286,24.10.2019
1667,401603680,24.10.2019
1668,2452767,24.10.2019
1669,250911,24.10.2019
1659,231294237,24.10.2019
1650,356579242,23.10.2019
1634,253000185,23.10.2019
1636,439854497,23.10.2019
1638,202188949,23.10.2019
1641,430435809,23.10.2019
1649,103189134,23.10.2019
1652,12140378,23.10.2019
1632,6269901,23.10.2019
1655,222087037,24.10.2019
1606,337549863,21.10.2019
1607,133016223,21.10.2019
1618,226171044,22.10.2019
1604,171797458,21.10.2019
2222,229877011,25.11.2019
1572,26013928,20.10.2019
1573,312371183,20.10.2019
1578,311871689,20.10.2019
1585,483771142,20.10.2019
1603,182073327,21.10.2019
1676,247387350,24.10.2019
1567,104370637,19.10.2019
1574,112123934,20.10.2019
1579,311871689,20.10.2019
1547,83618008,18.10.2019
1552,56006951,18.10.2019
1538,118161509,17.10.2019
1540,178024243,17.10.2019
1529,2844897,17.10.2019
1530,21511890,17.10.2019
1534,2760353,17.10.2019
1536,510515194,17.10.2019
1525,121823872,16.10.2019
1526,255983286,16.10.2019
1528,6845531,17.10.2019
1519,180482574,16.10.2019
1520,443022936,16.10.2019
1522,11817496,16.10.2019
1505,510781510,15.10.2019
1508,1730856,15.10.2019
1509,511153055,15.10.2019
1512,381628436,16.10.2019
1503,250911,15.10.2019
1478,261152442,13.10.2019
1476,697477,13.10.2019
1469,171797458,12.10.2019
1459,193259497,11.10.2019
1460,118161509,12.10.2019
1495,171893393,14.10.2019
1457,2536809,11.10.2019
1455,74367,11.10.2019
1461,118161509,12.10.2019
1450,276370433,10.10.2019
1444,439854497,10.10.2019
1445,5560652,10.10.2019
1447,63201597,10.10.2019
1451,548311971,10.10.2019
1439,2844897,09.10.2019
1441,2536809,10.10.2019
1448,98858846,10.10.2019
1411,171797458,08.10.2019
1409,401322919,08.10.2019
1419,118161509,08.10.2019
1402,7241716,08.10.2019
1414,232230138,08.10.2019
1415,147355302,08.10.2019
1417,147355302,08.10.2019
1418,265716478,08.10.2019
1429,86001731,09.10.2019
1399,697477,07.10.2019
1496,171893393,14.10.2019
1376,85059803,05.10.2019
1382,252252046,06.10.2019
1400,2536809,08.10.2019
1373,20218921,05.10.2019
1374,200546638,05.10.2019
1384,3759860,06.10.2019
1385,329667039,06.10.2019
1370,12599049,05.10.2019
1352,48151605,03.10.2019
1354,562203480,03.10.2019
1360,458728599,03.10.2019
1366,473238919,04.10.2019
1369,2536809,05.10.2019
1489,8719279,14.10.2019
1348,382383168,03.10.2019
1353,33597069,03.10.2019
1356,218375514,03.10.2019
1365,502699013,04.10.2019
1371,160039769,05.10.2019
1378,276868257,05.10.2019
1379,276868257,05.10.2019
1380,276868257,05.10.2019
1344,178024243,02.10.2019
1337,12599049,02.10.2019
1364,8583117,04.10.2019
1328,275787248,01.10.2019
1329,157428542,01.10.2019
1331,114699199,01.10.2019
1333,492403277,01.10.2019
1321,-111909877,30.09.2019
1314,1730856,30.09.2019
1315,171797458,30.09.2019
1319,158168945,30.09.2019
1322,-111909877,30.09.2019
1305,63201597,30.09.2019
1294,158168945,28.09.2019
1298,63201597,28.09.2019
1301,44039705,29.09.2019
1293,102309788,28.09.2019
1263,4843585,26.09.2019
1265,233444119,26.09.2019
1266,1730856,26.09.2019
1252,211490866,25.09.2019
1254,480147184,25.09.2019
1257,220690444,25.09.2019
1259,117793766,25.09.2019
1269,252252046,26.09.2019
1284,283242592,27.09.2019
1289,545371390,27.09.2019
1237,214499304,24.09.2019
1238,244474545,24.09.2019
1239,187632275,24.09.2019
1240,401322919,24.09.2019
1241,63201597,25.09.2019
1242,63201597,25.09.2019
1256,8490390,25.09.2019
1228,250911,24.09.2019
1261,8669101,26.09.2019
1214,410399253,23.09.2019
1203,205926713,23.09.2019
1189,10040606,21.09.2019
1190,540898779,21.09.2019
1191,123285953,21.09.2019
1192,202188949,21.09.2019
1201,261152442,22.09.2019
1220,114699199,24.09.2019
1184,178024243,21.09.2019
1185,178673089,21.09.2019
1186,553505372,21.09.2019
1179,164605250,20.09.2019
1181,561629694,21.09.2019
1165,182041968,18.09.2019
1166,63201597,19.09.2019
1168,2536809,19.09.2019
1173,12599049,19.09.2019
1226,26776343,24.09.2019
1161,44130832,18.09.2019
1163,169583018,18.09.2019
1153,199719138,18.09.2019
1139,104370637,16.09.2019
1150,12599049,17.09.2019
1130,408843472,16.09.2019
1131,138098050,16.09.2019
1133,295137476,16.09.2019
1136,230290772,16.09.2019
1122,531132898,15.09.2019
1111,195244048,14.09.2019
1112,443022936,14.09.2019
1116,453972649,14.09.2019
1117,89195695,14.09.2019
1118,5348229,15.09.2019
1108,492357981,14.09.2019
1098,12599049,13.09.2019
1087,276370433,13.09.2019
1104,18406374,13.09.2019
1084,540898779,12.09.2019
1103,1569721,13.09.2019
1076,2844897,12.09.2019
1077,499487568,12.09.2019
1078,205926713,12.09.2019
1100,265716478,13.09.2019
1095,300961662,13.09.2019
1178,558942481,20.09.2019
1071,99259195,11.09.2019
1049,551753060,09.09.2019
1039,24611717,08.09.2019
1038,220903617,07.09.2019
1032,8256236,06.09.2019
1020,250911,05.09.2019
1033,503541072,06.09.2019
1017,3916997,04.09.2019
1011,549279105,04.09.2019
1015,171797458,04.09.2019
993,697477,03.09.2019
997,171797458,03.09.2019
999,63201597,03.09.2019
1008,167331410,04.09.2019
1018,151162535,04.09.2019
983,171797458,28.08.2019
971,401322919,26.08.2019
972,6687012,26.08.2019
973,3937603,26.08.2019
974,469551711,26.08.2019
975,147362226,26.08.2019
976,56746568,27.08.2019
977,325139976,27.08.2019
980,44130832,27.08.2019
1036,8490390,07.09.2019
967,12599049,26.08.2019
964,284063,25.08.2019
938,250911,25.08.2019
941,261152442,25.08.2019
953,178291433,25.08.2019
957,503532828,25.08.2019
958,46107458,25.08.2019
960,374199,25.08.2019
961,63201597,25.08.2019
962,63201597,25.08.2019
931,2536809,23.08.2019
930,2536809,23.08.2019
901,243604906,21.08.2019
902,6845531,21.08.2019
903,63057610,21.08.2019
905,264498014,21.08.2019
906,20554946,21.08.2019
910,1569721,21.08.2019
919,386154133,22.08.2019
870,480310417,20.08.2019
871,414025680,20.08.2019
872,225466551,20.08.2019
873,276370433,20.08.2019
859,450829055,19.08.2019
862,430435809,19.08.2019
866,534655310,19.08.2019
875,386465039,20.08.2019
880,189978061,20.08.2019
889,25321228,20.08.2019
838,99649736,19.08.2019
826,534601824,17.08.2019
883,189978061,20.08.2019
804,13374303,16.08.2019
793,2844897,15.08.2019
807,135510265,16.08.2019
818,63201597,16.08.2019
787,250911,15.08.2019
788,326726083,15.08.2019
789,12176969,15.08.2019
790,442480138,15.08.2019
800,2536809,16.08.2019
792,442480138,15.08.2019
796,154783555,15.08.2019
824,24611717,17.08.2019
766,135510265,14.08.2019
767,104370637,14.08.2019
761,534655310,13.08.2019
735,264498014,11.08.2019
736,9853539,11.08.2019
737,214499304,11.08.2019
740,430435809,12.08.2019
727,275787248,10.08.2019
728,161568821,10.08.2019
778,274047478,14.08.2019
721,5560652,09.08.2019
722,442480138,09.08.2019
716,214499304,09.08.2019
724,62903956,09.08.2019
884,189978061,20.08.2019
696,99649736,08.08.2019
707,9453930,08.08.2019
712,8870023,08.08.2019
729,105253687,11.08.2019
704,372798197,08.08.2019
685,330676277,07.08.2019
693,63201597,07.08.2019
694,63201597,07.08.2019
739,42704108,12.08.2019
673,267358895,06.08.2019
671,63201597,06.08.2019
651,83260989,04.08.2019
652,3916997,04.08.2019
670,390216848,05.08.2019
657,39805006,04.08.2019
645,193438341,03.08.2019
650,404178217,04.08.2019
643,555555634,02.08.2019
611,29598171,01.08.2019
623,16899423,01.08.2019
607,232230138,01.08.2019
613,261152442,01.08.2019
601,502976302,31.07.2019
591,35141243,30.07.2019
592,-111905078,30.07.2019
587,54963118,30.07.2019
573,29030034,29.07.2019
574,20554946,29.07.2019
636,80893368,02.08.2019
564,269366852,29.07.2019
566,3916997,29.07.2019
570,264498014,29.07.2019
556,74367,28.07.2019
557,74367,28.07.2019
543,43852058,27.07.2019
551,535483864,28.07.2019
547,74367,28.07.2019
552,476788629,28.07.2019
635,183272266,02.08.2019
536,9855730,26.07.2019
558,429584419,28.07.2019
534,21497656,25.07.2019
525,250911,25.07.2019
555,1983152,28.07.2019
500,261152442,23.07.2019
502,503532828,23.07.2019
503,105253591,23.07.2019
522,74367,24.07.2019
508,234589088,24.07.2019
491,7241716,23.07.2019
523,157100427,24.07.2019
484,324904748,22.07.2019
485,20924660,23.07.2019
480,2536809,22.07.2019
464,147037923,21.07.2019
467,20924660,21.07.2019
468,502976302,21.07.2019
544,204770765,27.07.2019
455,250911,21.07.2019
550,377910561,28.07.2019
518,493489954,24.07.2019
450,171280435,20.07.2019
438,326726083,19.07.2019
429,416878185,19.07.2019
412,99649736,17.07.2019
419,105253591,18.07.2019
475,242161747,22.07.2019
404,214499304,17.07.2019
402,143422929,17.07.2019
391,74367,16.07.2019
446,526186083,19.07.2019
384,265029235,15.07.2019
365,2844897,14.07.2019
358,261152442,14.07.2019
375,2536809,15.07.2019
355,239895435,14.07.2019
356,23127747,14.07.2019
343,14848130,12.07.2019
350,266542600,12.07.2019
326,110399394,11.07.2019
327,9855730,11.07.2019
331,462756001,11.07.2019
333,442480138,11.07.2019
340,154919828,11.07.2019
344,2536809,12.07.2019
345,98858846,12.07.2019
318,261152442,10.07.2019
322,462756001,10.07.2019
323,63201597,11.07.2019
324,2844897,11.07.2019
352,138098050,13.07.2019
1091,163003526,13.09.2019
314,261152442,10.07.2019
521,226212683,24.07.2019
293,250911,09.07.2019
275,502976302,08.07.2019
276,221443425,08.07.2019
277,24005291,08.07.2019
279,24005291,08.07.2019
290,151116119,09.07.2019
265,261152442,08.07.2019
280,157100427,08.07.2019
297,37096013,09.07.2019
254,24005291,07.07.2019
256,2844897,07.07.2019
257,233213581,08.07.2019
246,250911,07.07.2019
227,250911,06.07.2019
228,87831430,06.07.2019
229,442480138,06.07.2019
234,497983040,06.07.2019
243,2536809,07.07.2019
218,250911,06.07.2019
236,512882546,06.07.2019
244,241704777,07.07.2019
339,57715191,11.07.2019
211,24909998,05.07.2019
213,549279105,05.07.2019
214,330676277,05.07.2019
204,24287282,05.07.2019
195,2536809,05.07.2019
196,131860329,05.07.2019
197,63201597,05.07.2019
198,6687012,05.07.2019
200,8239394,05.07.2019
427,320770971,19.07.2019
189,261152442,04.07.2019
181,293111214,03.07.2019
184,295157657,03.07.2019
173,326726083,03.07.2019
174,74367,03.07.2019
167,326726083,02.07.2019
161,202418150,02.07.2019
135,261152442,30.06.2019
146,12176969,01.07.2019
398,64503563,16.07.2019
118,534655310,29.06.2019
120,46107458,29.06.2019
125,74367,29.06.2019
115,10616956,29.06.2019
100,544019828,28.06.2019
111,2536809,28.06.2019
97,269366852,28.06.2019
99,211668447,28.06.2019
88,109810770,27.06.2019
109,74367,28.06.2019
106,3405008,28.06.2019
80,284663035,26.06.2019
72,63201597,26.06.2019
73,1360127,26.06.2019
74,239895435,26.06.2019
75,74367,26.06.2019
76,-22333085,26.06.2019
77,295157657,26.06.2019
59,293111214,25.06.2019
53,21497656,25.06.2019
47,5560652,24.06.2019
46,47384720,24.06.2019
141,42164350,30.06.2019
